EmployeeID,EmployeeName,Age,Gender,Department,JobRole,EducationField,Education,MonthlyIncome,HourlyRate,DailyRate,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,PerformanceRating,RelationshipSatisfaction,BusinessTravel,MaritalStatus,DistanceFromHome,OverTime,PercentSalaryHike,TrainingTimesLastYear,StockOptionLevel,JobInvolvement,Attrition,JoiningDate
EMP8959,Charles Jackson$$,22.0,Male,,Research Scientist,Technical Degree,4,17221.0,41,289,15.0,12,7,12.0,8,2.0,3,,3.0,1,Travel_Frequently,single,10,,25,0,2,4,0,2/24/2019
EMP8936,Patricia Jackson,31.0,Male,Marketing,Research Scientist,Medical,2,,56,1038,13.0,10,11,4.0,9,,2,1.0,4.0,1,Travel_Frequently,Married,29,0,13,6,1,1,No,5/14/2020
EMP2867,Ashley Jones,34.0,Female,Human Resources,Laboratory Technician,Marketing,3,9183.0,81,931,33.0,12,15,11.0,9,4.0,4,,3.0,4,Non-Travel,Married,10,Yes,11,2,2,3,NO,N/A
EMP6256,Karen Wilson@,52.0,m,HR,Software Engineer,Human Resources,2,9227.0,80,1082,16.0,6,5,8.0,7,4.0,1,4.0,3.0,4,Travel_Rarely,Married,25,Yes,22,2,1,2,Yes ,unknown
EMP3826,  Thomas Moore   ,43.0,Male,Human Resources,HR Representative,Marketing,5,4809.0,74,557,13.0,3,8,12.0,1,4.0,4,1.0,3.0,1,Travel_Rarely,Divorced,26,N,13,5,1,1,No,
EMP6172,Jessica White,48.0,Male,Marketing,Financial Analyst,Other,2,16695.0,78,998,19.0,11,4,39.0,1,1.0,4,2.0,4.0,2,Travel_Frequently,Divorced,18,NO,20,0,3,2,Yes,2014/10/11
EMP8083,Matthew Davis,30.0,Male,Human Resources,Director,Marketing,1,19245.0,63,765,7.0,6,6,19.0,9,2.0,1,1.0,3.0,4,Non-Travel,Married,8,No,13,0,2,1,No,N/A
EMP8634,Ashley Brown,44.0,Male,HR,Laboratory Technician,Human Resources,2,16925.0,71,368,11.0,6,6,14.0,8,1.0,1,1.0,3.0,3,Travel_Rarely,Single,8,Yes,12,2,3,1,No,2016/11/7
EMP1437,John Moore,,m,Marketing,Manager,Marketing,3,8078.0,43,368,23.0,2,16,10.0,4,3.0,3,1.0,3.0,1,Travel_Frequently,Married,13,0,15,5,3,3,No,18 Oct 2021
EMP1119,Margaret Anderson,19.0,Female,IT,Manager,Other,3,7134.0,55,1315,30.0,5,15,6.0,4,4.0,3,3.0,3.0,1,Travel_Rarely,Single,12,No,11,4,0,3,No,16-10-2014
EMP8849,Margaret Harris,23.0,Female,sales,Operations Lead,Other,3,16561.0,85,1244,31.0,12,4,23.0,9,,2,2.0,4.0,3,Travel_Rarely,Divorced,21,Yes,24,6,2,4,No,--
EMP8583,Sarah Allen,51.0,female,Operations,Sales Executive,Medical,3,19301.0,87,931,2.0,3,1,35.0,4,3.0,3,,4.0,4,Travel_Rarely,DIVORCED,12,No,12,6,2,4,no ,unknown
EMP8857,Jennifer Miller,20.0,Female,Finance,Sales Executive,Medical,1,8682.0,55,807,12.0,4,6,33.0,9,1.0,1,2.0,3.0,3,Travel_Rarely,Single,28,No,21,3,0,4,No,24-10-2024
EMP6910,Nancy Anderson,20.0,Male,Research & Development,Laboratory Technician,Life Sciences,3,3196.0,36,621,10.0,5,4,,3,1.0,2,1.0,3.0,1,Travel_Rarely,Married,24,Yes ,23,0,2,3,No,21-7-2018
EMP4099,Mark Wilson,47.0,mAle,Marketing,Marketing Specialist,Human Resources,2,4758.0,92,703,7.0,4,0,7.0,7,,3,3.0,4.0,2,Travel_Rarely,SINGLE,21,No,20,4,0,3,No,7 Aug 2017
EMP2839,Joseph Williams,35.0,Male,Operations,Sales Executive,Other,3,9102.0,98,300,18.0,8,10,5.0,4,3.0,2,1.0,3.0,2,Non-Travel,Single,20,Yes,23,2,3,2,No,3-2-2019
EMP2026,John Thomas,31.0,Female,Sales,Marketing Specialist,Human Resources,5,2149.0,75,798,28.0,7,11,3.0,6,1.0,4,4.0,4.0,3,Travel_Frequently,Married,10,Yes,23,6,2,3,No,13 Aug 2016
EMP4301,Sarah Garcia,,Male,sales,Research Scientist,Marketing,2,11328.0,63,287,0.0,0,0,17.0,5,1.0,1,2.0,3.0,2,Travel_Rarely,Divorced,2,Yes,18,0,3,2,yes,2022/5/24
EMP8168,Susan Brown,,Female,Research & Development,HR Representative,Life Sciences,2,unknown,56,709,32.0,15,0,40.0,9,,3,1.0,4.0,1,Non-Travel,Single,28,No,23,0,0,4,Yes,2018-04-01
EMP8524,Matthew Jackson,21.0,Male,Operations,HR Representative,Life Sciences,2,10469.0,58,951,8.0,2,0,10.0,5,3.0,3,1.0,3.0,2,Travel_Rarely,married,22,,16,3,1,4,Yes,
EMP5172,John Smith,54.0,female,Human Resources,Software Engineer,Medical,2,4258.0,100,323,,1,0,2.0,5,,1,2.0,,4,Travel_Rarely,Married,13,Yes,23,3,1,3,Y,
EMP4101,Susan Martin,58.0,Male,IT dept,Director,Marketing,1,4674.0,72,372,20.0,4,1,31.0,6,2.0,1,1.0,3.0,2,Non-Travel,Divorced,21,Y,22,6,0,2,no ,--
EMP1900,Christopher Johnson,60.0,Female,sales dept,Manager,Other,2,3930.0,59,618,27.0,4,14,17.0,6,3.0,4,3.0,3.0,1,Non-Travel,Divorced,24,No,24,4,2,2,No,unknown
EMP5467,Christopher Miller,22.0,Male,,HR Representative,Life Sciences,5,11548.0,95,1178,20.0,3,16,,7,,1,4.0,3.0,2,Travel_Rarely,Married,10,Yes,13,5,2,2,NO,
EMP2204,Joseph Johnson,24.0,m,Operations,Sales Executive,Other,5,11069.0,65,493,,5,7,1.0,8,4.0,2,3.0,3.0,4,Non-Travel,Divorced,10,No,24,0,0,4,No,unknown
EMP8704,Mary Taylor,28.0,MALE,Research & Development,Laboratory Technician,Human Resources,4,unknown,77,1007,12.0,4,9,4.0,4,,2,,3.0,1,Travel_Rarely,Divorced,2,Yes,12,6,1,3,No,2015/8/3
EMP7647,Susan White,,Female,,HR Representative,Medical,4,11577.0,99,556,12.0,3,10,22.0,2,,2,3.0,3.0,2,Travel_Frequently,Single,24,No,15,3,3,1,No,--
EMP6037,Christopher White,25.0,Female,Operations,Laboratory Technician,Medical,1,3597.0,92,1289,25.0,18,6,26.0,1,1.0,1,1.0,,2,Travel_Frequently,Divorced,9,Yes ,20,6,1,2,No,--
EMP7721,Daniel Williams,,Male,,HR Representative,Medical,2,9856.0,100,189,25.0,2,3,17.0,7,1.0,3,1.0,3.0,4,Travel_Frequently,Married,18,No,14,2,3,3,Yes,17 Jun 2018
EMP5050,Joseph Brown,37.0,Male,it,Operations Lead,Other,3,"5,000",73,1236,24.0,7,9,4.0,4,4.0,3,4.0,3.0,1,Travel_Frequently,Divorced,1,Yes,19,0,0,3,YES,5/14/2021
EMP7963,Karen Wilson,50.0,female,IT,Marketing Specialist,Human Resources,3,11568.0,76,870,2.0,0,2,,6,3.0,1,1.0,3.0,3,Non-Travel,MARRIED,19,No,25,4,0,4,No,6-11-2015
EMP1552,Sandra White,60.0,FEMALE,,Research Scientist,Marketing,4,$8951.0,45,329,33.0,2,8,20.0,9,2.0,1,1.0,3.0,2,Travel_Rarely,Married,24,No,15,3,0,1,No,--
EMP1406,Karen Jackson,41.0,f,R&D,Director,Marketing,1,,45,679,30.0,12,8,19.0,6,3.0,4,4.0,3.0,1,Non-Travel,DIVORCED,10,No,21,3,2,1,No,26 Apr 2018
EMP7213,John Thomas,31.0,male,IT,Software Engineer,Human Resources,4,2538.0,45,1234,17.0,8,8,22.0,6,1.0,2,1.0,4.0,4,Non-Travel,Divorced,12,No,22,1,1,1,Yes ,2015/11/14
EMP8607,Betty Davis,43.0,m,Sales,Laboratory Technician,Marketing,3,16672.0,75,748,13.0,5,2,24.0,8,,4,4.0,3.0,4,Travel_Frequently,Married,1,No,14,3,3,3,No,2019-08-12
EMP2613,Joseph Davis,34.0,FEMALE,Human resources,Sales Executive,Life Sciences,2,16592.0,71,880,16.0,8,7,29.0,9,2.0,1,2.0,3.0,4,Non-Travel,Divorced,9,Yes,16,6,0,2,No,--
EMP3934,Thomas Smith,31.0,Male,Operations,,Life Sciences,2,18491.0,32,250,16.0,11,8,36.0,8,1.0,2,3.0,3.0,3,Travel_Frequently,Divorced,10,Yes,11,4,2,2,no ,2014/9/2
EMP6064,Margaret Allen,54.0,Female,SALES,Financial Analyst,Human Resources,5,12424.0,72,449,14.0,8,2,28.0,7,2.0,3,2.0,3.0,3,Travel_Rarely,Single,10,N,22,3,1,4,y,2014/5/15
EMP4298,Matthew Wilson,44.0,male,research and development,Director,Marketing,1,15525.0,67,1007,3.0,2,1,9.0,1,4.0,1,1.0,4.0,2,Travel_Rarely,Single,15,Yes,15,5,1,4,No,2012/12/20
EMP3833,Ashley Williams,35.0,Male,Research & Development,Manager,Medical,3,6200.0,96,979,31.0,0,1,34.0,0,,4,4.0,3.0,4,Travel_Rarely,DIVORCED,21,No,25,3,1,3,Yes,2010/7/16
EMP7638,Daniel Anderson,49.0,Female,Marketing,Manager,Marketing,2,unknown,62,302,3.0,3,3,35.0,9,4.0,1,4.0,3.0,3,Non-Travel,Single,24,Yes,18,5,0,2,No,unknown
EMP8479,Linda Miller,31.0,Female,IT,Software Engineer,Technical Degree,4,$8503.0,66,1154,13.0,7,14,3.0,2,3.0,2,1.0,,2,Non-Travel,divorced,5,No,15,1,2,4,No,11 Feb 2018
EMP7993,Mary Johnson,34.0,female,,HR Representative,Marketing,1,13699.0,61,1117,33.0,7,14,35.0,0,4.0,2,1.0,3.0,3,Travel_Frequently,married,10,Y,16,4,2,3,No,
EMP3349,Robert Smith,26.0,Female,IT,Financial Analyst,Life Sciences,1,16481.0,30,982,4.0,5,0,21.0,7,2.0,4,,3.0,3,Travel_Frequently,Single,21,NO,15,6,2,4,Y,3/6/2018
EMP6842,Linda Smith,32.0,Female,Research & Development,Financial Analyst,Other,1,5598.0,90,1082,25.0,14,12,39.0,1,4.0,2,3.0,3.0,2,Travel_Frequently,Divorced,8,No,25,1,1,3,No,N/A
EMP5785,Karen Wilson,30.0,Female,Sales,Laboratory Technician,Marketing,1,9546.0,70,345,4.0,0,5,10.0,2,2.0,4,3.0,,3,Travel_Rarely,Single,5,YES,15,3,1,4,No,N/A
EMP7956,Richard Smith,32.0,Female,IT,Operations Lead,Technical Degree,5,18957.0,98,771,24.0,16,3,5.0,1,,3,4.0,3.0,4,Non-Travel,Married,30,Yes,25,3,2,3,No,28-11-2012
EMP4109,Karen Allen,,Female,,Operations Lead,Human Resources,4,12685.0,99,240,20.0,4,13,14.0,8,1.0,4,1.0,3.0,3,Travel_Frequently,Single,23,No,12,0,2,3,No,2014/10/22
EMP8521,Karen Smith,51.0,m,IT,Marketing Specialist,Technical Degree,3,12648.0,65,1289,1.0,1,1,2.0,6,4.0,3,2.0,4.0,4,Travel_Frequently,Married,1,Yes,23,4,2,1,No,9/9/2016
EMP2738,Joseph Allen,38.0,Female,SALES,Operations Lead,Marketing,5,17816.0,67,1381,25.0,9,16,11.0,9,3.0,3,1.0,3.0,4,Travel_Frequently,Married,1,No,11,2,3,3,YES,unknown
EMP1236,Lisa Allen,58.0,Male,,Director,Human Resources,5,--,77,1157,16.0,15,1,,0,3.0,4,,3.0,3,Travel_Frequently,Single,3,No,15,4,0,3,Yes,unknown
EMP7136,Michael Johnson,54.0,Female,IT,Sales Executive,Other,2,19172.0,36,916,24.0,8,15,31.0,0,4.0,1,2.0,3.0,1,Non-Travel,Divorced,27,Yes,22,0,0,2,1,2018-01-06
EMP7082,Jennifer Brown,33.0,Female,Marketing,Sales Executive,Other,4,3666.0,95,1191,,1,3,24.0,3,,2,1.0,4.0,3,Travel_Rarely,Married,30,Yes,12,1,3,1,No,11 Mar 2014
EMP7079,John Wilson,34.0,Female,sales dept,Research Scientist,Marketing,3,11599.0,74,928,,18,15,,1,3.0,4,2.0,4.0,2,Travel_Rarely,Single,25,YES,25,5,2,3,No,12-2-2011
EMP4163,Michael Brown,21.0,Male,Research & Development,Laboratory Technician,Technical Degree,4,2635.0,80,663,,11,2,2.0,7,4.0,3,1.0,3.0,2,Travel_Frequently,Married,15,Yes,25,1,3,3,No,N/A
EMP7938,David Davis,48.0,Male,,Manager,Medical,2,,49,1073,18.0,14,0,22.0,9,1.0,1,2.0,3.0,2,Non-Travel,divorced,26,Yes,20,1,2,4,No,2014-06-10
EMP1499,Joseph Young,23.0,Male,IT dept,Laboratory Technician,Technical Degree,3,,95,1026,22.0,10,5,10.0,5,4.0,4,4.0,3.0,2,Travel_Frequently,Single,26,No,21,6,1,2,No,9/10/2023
EMP5918,Patricia Thomas,30.0,Female,,Research Scientist,Medical,1,$11521.0,63,142,32.0,6,16,38.0,7,3.0,2,3.0,3.0,3,Travel_Frequently,Divorced,30,No,20,3,3,4,No,--
EMP4625,Sandra Thomas,,female,,Sales Executive,Marketing,1,18475.0,39,384,,1,2,2.0,9,1.0,2,1.0,3.0,1,Non-Travel,Single,26,Yes,14,5,3,2,Yes,2017-09-09
EMP4127,Robert Garcia,41.0,Male,Marketing,Laboratory Technician,Medical,2,19820.0,37,934,32.0,2,7,3.0,3,1.0,2,1.0,3.0,3,Travel_Frequently,Divorced,17,No,14,4,0,1,Yes,
EMP8470,Daniel Taylor**,48.0,mAle,Sales,Laboratory Technician,Medical,3,15434.0,80,1152,20.0,9,15,23.0,6,2.0,3,3.0,3.0,4,Travel_Rarely,Divorced,5,yes,12,5,3,1,yes,
EMP1794,Linda Moore#,23.0,F,Sales ,Sales Executive,Human Resources,5,15684.0,87,1056,31.0,2,15,,1,3.0,4,2.0,3.0,4,Travel_Rarely,Divorced,22,Yes,23,3,1,3,No,unknown
EMP4358,Richard Garcia,18.0,Male,SALES,Manager,Medical,1,2240.0,88,866,17.0,18,12,,6,2.0,1,4.0,3.0,4,Travel_Frequently,Divorced,18,Yes,22,6,2,4,No,--
EMP8816,Charles White,35.0,Male,Human Resources,Financial Analyst,Marketing,2,unknown,33,659,13.0,5,7,13.0,6,4.0,3,1.0,3.0,4,Travel_Rarely,Married,5,Yes,19,1,0,4,No,2020-07-19
EMP4291,Jessica Thomas,28.0,male,Operations,Operations Lead,Human Resources,4,10670.0,81,901,23.0,11,9,12.0,5,1.0,3,1.0,,4,Non-Travel,Single,26,No,12,0,2,4,1,2021/4/3
EMP4972,Michael Allen,42.0,Female,Research & Development,Sales Executive,Other,5,,35,1085,10.0,7,9,,5,1.0,4,3.0,3.0,3,Non-Travel,DIVORCED,17,Yes,21,2,2,3,No,2010-12-17
EMP1990,Jennifer Young,30.0,Male,Marketing,HR Representative,Other,5,,67,538,20.0,3,7,1.0,7,2.0,1,4.0,3.0,2,Travel_Rarely,DIVORCED,7,Yes,16,6,2,2,No,2022/1/5
EMP5663,Christopher Johnson,60.0,Female,IT,Sales Executive,Human Resources,3,19634.0,69,1195,26.0,13,1,14.0,8,1.0,3,1.0,3.0,1,Travel_Rarely,divorced,4,YES,24,0,2,3,No,12 Nov 2017
EMP8078,Susan Davis,37.0,Male,IT,Research Scientist,Human Resources,4,$14113.0,53,922,15.0,7,1,38.0,9,4.0,2,1.0,3.0,4,Travel_Rarely,DIVORCED,6,1,13,5,3,3,No,unknown
EMP3435,Margaret Davis,,Female,Research & Development,Marketing Specialist,Technical Degree,5,11741.0,63,1022,25.0,3,11,,4,3.0,4,2.0,4.0,3,Travel_Frequently,Single,15,N,17,6,0,2,y,2012-01-16
EMP4376,Patricia Anderson,43.0,Male,Sales,Marketing Specialist,Medical,2,$6173.0,31,839,19.0,5,0,7.0,4,2.0,4,1.0,3.0,2,Travel_Frequently,Single,3,Yes,25,3,2,4,No,9/14/2020
EMP1390,Susan Wilson,33.0,Male,Finance,Director,Marketing,3,16992.0,31,710,21.0,1,0,,6,3.0,3,2.0,3.0,3,Travel_Rarely,Single,24,No,15,1,0,1,yes,--
EMP5839,Jennifer Johnson,21.0,Male,Human Resources,HR Representative,Human Resources,1,10600.0,67,344,30.0,6,2,15.0,6,2.0,3,,3.0,4,Non-Travel,Single,26,No,16,1,0,2,No,2016-05-18
EMP3400,Margaret Smith,,Female,Human Resources,Financial Analyst,Technical Degree,4,15352.0,97,1210,31.0,9,6,8.0,5,2.0,3,1.0,3.0,3,Travel_Frequently,Married,22,,16,0,2,3,Yes,19 Nov 2020
EMP2217,Betty Thompson,30.0,Male,Sales,Marketing Specialist,Human Resources,5,9184.0,81,217,25.0,6,12,0.0,1,4.0,3,2.0,3.0,2,Travel_Frequently,Single,18,Yes,13,6,2,2,No,2017/4/25
EMP1235,Charles Anderson,,Male,Research & Development,,Life Sciences,3,4248.0,87,1376,11.0,1,7,37.0,5,3.0,4,1.0,,4,Non-Travel,DIVORCED,22,Yes,24,0,1,4,Yes ,
EMP1331,Mark White,31.0,male,R&D,Financial Analyst,Medical,3,18566.0,97,338,14.0,3,1,27.0,0,1.0,1,2.0,3.0,3,Travel_Frequently,Single,25,Yes,21,2,3,1,Yes,2014-06-02
EMP5576,Jennifer Thomas,56.0,Female,IT,Research Scientist,Marketing,1,13858.0,44,954,35.0,4,13,31.0,2,3.0,1,3.0,3.0,2,Travel_Rarely,Married,19,Yes,16,4,0,1,no ,2017-09-19
EMP7138,Betty Thompson,51.0,Female,Marketing,Financial Analyst,Human Resources,4,,89,860,22.0,4,0,22.0,3,3.0,2,4.0,3.0,1,Non-Travel,Married,4,Yes,21,2,1,3,No,unknown
EMP7711,Robert Thompson,20.0,Female,Sales,Operations Lead,Life Sciences,3,13635.0,48,924,25.0,3,9,26.0,8,,4,2.0,3.0,1,Travel_Frequently,Single,1,No,20,3,0,4,No,6/8/2019
EMP4188,Charles Jones,24.0,Female,Sales,Sales Executive,Marketing,4,19564.0,40,1081,7.0,3,3,31.0,6,3.0,1,3.0,3.0,4,Travel_Rarely,Single,10,Yes,25,2,1,3,No,2014-11-21
EMP6773,Mark White,21.0,MALE,,Manager,Technical Degree,5,3901.0,41,331,7.0,0,5,36.0,1,4.0,1,1.0,,1,Travel_Rarely,single,21,No,12,5,1,4,No,--
EMP1044,  Charles Martin   ,20.0,Female,Research & Development,Marketing Specialist,Other,4,9867.0,37,461,13.0,9,1,5.0,6,2.0,4,2.0,3.0,4,Travel_Frequently,Single,3,,23,3,1,2,No,--
EMP7244,Anthony Garcia,29.0,Male,Operations,Operations Lead,Other,2,17355.0,75,579,13.0,1,0,11.0,7,3.0,1,4.0,3.0,2,Non-Travel,Single,2,Yes,15,2,1,4,No,2011/10/19
EMP6564,David Jackson,,Male,Finance,Operations Lead,Medical,5,4987.0,74,1063,7.0,5,3,21.0,7,4.0,3,3.0,3.0,4,Travel_Rarely,Married,29,No,13,4,3,1,No,27-12-2024
EMP8861,Sarah Smith,30.0,Female,,Director,Human Resources,2,9999999.0,57,1221,13.0,9,4,9.0,1,1.0,4,4.0,3.0,3,Travel_Frequently,divorced,7,Y,25,0,3,4,No,3-10-2017
EMP5216,Richard Wilson,44.0,Female,Human Resources,Operations Lead,Medical,3,18863.0,40,572,19.0,12,3,17.0,9,2.0,2,3.0,3.0,4,Travel_Frequently,single,21,Yes,25,4,2,1,No,--
EMP4436,Jessica Wilson,37.0,Male,SALES,Financial Analyst,Technical Degree,1,14128.0,52,202,2.0,1,0,30.0,5,,2,1.0,3.0,4,Travel_Frequently,Divorced,18,Y,12,6,1,2,YES,7-2-2017
EMP1802,John Taylor,19.0,MALE,IT,Director,Life Sciences,4,8055.0,48,948,30.0,16,1,1.0,5,,1,1.0,4.0,3,Non-Travel,SINGLE,22,No,17,4,0,3,Yes,
EMP4072,Ashley Johnson,,Female,Finance,Financial Analyst,Technical Degree,2,10589.0,45,1171,10.0,5,0,2.0,8,,2,3.0,4.0,2,Travel_Rarely,Married,29,No,21,0,0,3,no ,unknown
EMP4134,Richard Anderson,30.0,mAle,IT,HR Representative,Medical,3,5466.0,56,393,13.0,3,5,24.0,0,4.0,3,,3.0,4,Non-Travel,SINGLE,10,No,18,6,3,4,No,2023-05-23
EMP6368,Charles Davis,29.0,Female,Marketing,Laboratory Technician,Marketing,1,11584.0,86,391,29.0,4,9,,8,3.0,2,4.0,3.0,4,Travel_Frequently,Married,5,No,19,1,3,4,Yes,2015/8/8
EMP5045,Thomas Wilson,,male,sales,Operations Lead,Medical,4,10533.0,55,725,13.0,2,6,7.0,4,2.0,3,,4.0,4,Non-Travel,Divorced,3,Yes,21,4,1,2,Yes,2016/6/1
EMP6022,Karen Thompson,37.0,MALE,R&D,Laboratory Technician,Technical Degree,4,9166.0,59,711,18.0,11,7,33.0,0,2.0,2,1.0,3.0,1,Non-Travel,Divorced,11,No,21,1,3,4,No,2020-02-12
EMP7659,Richard Anderson,56.0,fEmale,H.R,Manager,Life Sciences,2,15291.0,68,489,4.0,2,2,15.0,5,3.0,4,1.0,3.0,4,Travel_Frequently,Divorced,20,Yes,21,3,0,2,No,--
EMP2594,Joseph Harris,42.0,Female,HR,Research Scientist,Human Resources,4,12930.0,64,983,4.0,1,0,23.0,9,1.0,3,3.0,3.0,2,Travel_Frequently,Married,10,Yes,18,0,1,1,No,--
EMP1223,John Brown,59.0,male,human resources,HR Representative,Medical,1,19791.0,76,1295,25.0,6,6,9.0,1,,1,3.0,,2,Travel_Rarely,Divorced,18,No,25,1,1,2,No,
EMP5862,Anthony Jones,57.0,Male,,Marketing Specialist,Marketing,1,9674.0,52,280,0.0,1,1,,3,1.0,2,,3.0,4,Non-Travel,Divorced,12,Yes,24,6,2,4,No,2024-12-25
EMP5709,Thomas Young,25.0,Male,Finance,,Technical Degree,1,10980.0,79,568,14.0,2,6,15.0,1,4.0,1,1.0,3.0,4,Non-Travel,divorced,1,Yes,14,0,2,2,No,2019/4/20
EMP3891,Matthew Moore,31.0,Male,,Marketing Specialist,Human Resources,3,,47,275,28.0,14,8,21.0,2,4.0,1,4.0,3.0,3,Travel_Frequently,married,25,1,20,4,0,4,No,unknown
EMP2245,Susan Harris,18.0,Male,Finance,Operations Lead,Other,2,12861.0,65,150,10.0,4,8,8.0,6,3.0,3,3.0,3.0,3,Travel_Frequently,Divorced,1,Yes,22,4,2,3,No,2010/4/26
EMP2540,Sarah Jones,,Male,Human Resources,Laboratory Technician,Marketing,2,18818.0,91,210,7.0,2,8,8.0,1,4.0,3,2.0,3.0,2,Travel_Frequently,Divorced,5,YES,22,1,1,3,No,1/26/2018
EMP4537,Ashley Anderson,41.0,Female,,Operations Lead,Other,3,17554.0,76,141,11.0,5,5,35.0,4,2.0,2,1.0,4.0,2,Travel_Frequently,Divorced,6,Yes,23,6,0,2,N,
EMP5148,Matthew Smith,59.0,Female,Marketing,Marketing Specialist,Medical,1,17457.0,46,521,35.0,4,8,14.0,7,3.0,1,4.0,,2,Travel_Frequently,Divorced,25,Yes,16,5,1,2,No,--
EMP5625,Charles Taylor,34.0,Male,Operations,Marketing Specialist,Medical,3,,100,1112,19.0,7,14,35.0,0,1.0,4,1.0,3.0,2,Travel_Rarely,Single,16,N,21,3,0,2,No,23 Jan 2013
EMP3533,Patricia Anderson,,Male,,Director,Human Resources,4,13056.0,40,1070,31.0,0,14,26.0,3,4.0,1,,3.0,1,Travel_Rarely,Married,16,Yes,19,1,0,4,Yes ,2015/7/12
EMP6995,Sarah Miller,,Male,Marketing,Sales Executive,Other,2,6199.0,90,1269,35.0,13,10,27.0,7,2.0,2,4.0,3.0,4,Non-Travel,Divorced,15,No,17,0,3,2,1,
EMP5498,Michael Garcia,49.0,Male,H.R,Laboratory Technician,Other,1,11653.0,30,677,11.0,12,1,16.0,0,4.0,2,3.0,3.0,4,Travel_Rarely,Divorced,15,yes,17,5,3,4,No,--
EMP1818,Robert Harris,34.0,FEMALE,IT,,Life Sciences,4,19848.0,63,398,0.0,0,0,40.0,6,2.0,3,1.0,3.0,2,Travel_Rarely,Single,18,No,16,4,3,1,No,unknown
EMP4458,Daniel White,59.0,Male,sales,HR Representative,Medical,1,N/A,89,778,16.0,10,15,24.0,3,,3,4.0,3.0,1,Non-Travel,Married,29,Yes,17,1,3,4,No,2010-12-06
EMP1155,James Miller,47.0,Male,Finance,Financial Analyst,Medical,3,$8470.0,98,1078,15.0,11,13,5.0,5,3.0,2,3.0,3.0,4,Travel_Rarely,Married,11,No,16,3,2,3,No,2015/3/26
EMP8510,Robert Harris,20.0,Male,IT,Sales Executive,Technical Degree,4,17839.0,38,985,,14,4,2.0,9,2.0,4,3.0,3.0,1,Non-Travel,Divorced,5,Yes,25,2,0,1,No,N/A
EMP7744,Christopher Smith,49.0,Male,SALES,Research Scientist,Technical Degree,1,,34,234,35.0,14,0,29.0,0,3.0,2,3.0,3.0,1,Travel_Frequently,Married,14,Yes,21,6,0,4,Yes,10/13/2024
EMP8787,Linda Martin,36.0,f,Finance,Marketing Specialist,Human Resources,3,13310.0,75,925,18.0,15,13,16.0,0,3.0,4,,3.0,2,Travel_Frequently,Divorced,30,Yes,16,3,1,3,N,18 May 2024
EMP1248,Linda Garcia,57.0,Male,Sales,Operations Lead,Life Sciences,3,1977.0,64,1007,22.0,10,13,38.0,0,2.0,4,2.0,3.0,2,Travel_Frequently,Divorced,8,Y,22,3,3,4,Yes,24 Aug 2023
EMP5857,Patricia Jackson,unknown,Male,Finance,Research Scientist,Medical,3,19466.0,79,1279,7.0,1,5,6.0,3,1.0,2,2.0,3.0,1,Travel_Frequently,Divorced,23,Yes,12,5,1,2,No,12/7/2022
EMP6990,Linda Thomas,34.0,Male,research and development,Marketing Specialist,Other,3,18931.0,75,1394,32.0,6,9,3.0,1,,3,1.0,3.0,3,Non-Travel,Divorced,24,No,11,5,3,4,NO,unknown
EMP4927,Michael Anderson,,Male,Research & Development,Sales Executive,Human Resources,5,,33,468,21.0,15,16,22.0,8,1.0,4,3.0,3.0,3,Travel_Frequently,Divorced,6,No,23,0,3,1,No,22-4-2019
EMP7125,Mark Brown,35.0,Female,Finance,Operations Lead,Technical Degree,2,10783.0,54,402,,1,6,22.0,2,,3,3.0,4.0,1,Travel_Frequently,Divorced,26,Yes,17,2,2,3,No,4/19/2013
EMP5014,Betty Smith,31.0,Male,,HR Representative,Medical,4,,92,410,31.0,15,15,7.0,4,,4,1.0,4.0,2,Non-Travel,Married,13,No,13,6,1,1,Yes,2020-03-10
EMP8609,Joseph Jackson,42.0,m,SALES,Laboratory Technician,Medical,4,5617.0,48,985,6.0,3,0,37.0,9,1.0,1,3.0,3.0,2,Travel_Frequently,Divorced,27,No,18,2,3,2,No,2013-03-03
EMP3636,William Smith,,female,Operations,,Marketing,5,10261.0,78,503,2.0,1,1,18.0,5,1.0,1,1.0,3.0,3,Travel_Frequently,Single,26,No,17,2,1,2,No,6/23/2014
EMP6226,Lisa Johnson,33.0,Female,,Sales Executive,Life Sciences,3,8720.0,100,1368,14.0,7,14,27.0,0,2.0,4,4.0,3.0,2,Non-Travel,Divorced,19,No,13,3,2,1,Yes ,8/4/2012
EMP5638,Robert Brown,,fEmale,human resources,HR Representative,Life Sciences,1,3995.0,87,1398,15.0,0,7,20.0,0,1.0,3,1.0,3.0,2,Non-Travel,Divorced,22,Yes,25,4,3,2,No,7 Jun 2010
EMP1793,Sandra Davis,20.0,m,it,Financial Analyst,Medical,3,5326.0,74,254,17.0,1,4,37.0,1,1.0,4,,3.0,1,Travel_Frequently,Divorced,5,yes,20,1,1,1,yes,1/18/2018
EMP2725,David Thomas,34.0,Female,Human resources,Director,Marketing,4,9093.0,30,814,1.0,0,2,34.0,1,1.0,1,3.0,3.0,4,Travel_Frequently,Divorced,20,No,14,5,1,1,Y,2019/3/12
